2019-03-08 18:51:03, INFO: Current git head hash code: 6583db272e99270b8998bd3bc3583a07a9ebb33a
2019-03-08 18:51:03, INFO: Using device: cpu
2019-03-08 18:51:03, INFO: Policy: SARL w/o global state
2019-03-08 18:51:03, INFO: human number: 5
2019-03-08 18:51:03, INFO: Not randomize human's radius and preferred speed
2019-03-08 18:51:03, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2019-03-08 18:51:03, INFO: Square width: 10.0, circle width: 4.0
2019-03-08 18:51:03, INFO: Load reinforcement learning trained weights. Resume training
2019-03-08 18:51:03, INFO: Agent is invisible and has unicycle kinematic constraint
2019-03-08 18:51:03, INFO: Current learning rate: 0.001000
2019-03-08 18:54:26, INFO: TRAIN in episode 0 has success rate: 0.98, collision rate: 0.02, nav time: 10.69, total reward: 0.3214
2019-03-08 19:24:04, INFO: TRAIN in episode 583 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:24:07, INFO: TRAIN in episode 584 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:24:10, INFO: TRAIN in episode 585 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2640
2019-03-08 19:24:12, INFO: TRAIN in episode 586 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:24:14, INFO: TRAIN in episode 587 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:24:17, INFO: TRAIN in episode 588 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:24:20, INFO: TRAIN in episode 589 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:24:23, INFO: TRAIN in episode 590 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:24:26, INFO: TRAIN in episode 591 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2898
2019-03-08 19:24:29, INFO: TRAIN in episode 592 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:24:31, INFO: TRAIN in episode 593 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2887
2019-03-08 19:24:34, INFO: TRAIN in episode 594 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:24:37, INFO: TRAIN in episode 595 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3392
2019-03-08 19:24:40, INFO: TRAIN in episode 596 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2914
2019-03-08 19:24:43, INFO: TRAIN in episode 597 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:24:45, INFO: TRAIN in episode 598 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3758
2019-03-08 19:24:48, INFO: TRAIN in episode 599 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3522
2019-03-08 19:24:51, INFO: TRAIN in episode 600 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:24:53, INFO: TRAIN in episode 601 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3313
2019-03-08 19:24:56, INFO: TRAIN in episode 602 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3072
2019-03-08 19:24:59, INFO: TRAIN in episode 603 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:25:01, INFO: TRAIN in episode 604 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3849
2019-03-08 19:25:04, INFO: TRAIN in episode 605 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:25:08, INFO: TRAIN in episode 606 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:25:11, INFO: TRAIN in episode 607 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-08 19:25:14, INFO: TRAIN in episode 608 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:25:17, INFO: TRAIN in episode 609 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3854
2019-03-08 19:25:20, INFO: TRAIN in episode 610 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:25:22, INFO: TRAIN in episode 611 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:25:25, INFO: TRAIN in episode 612 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3260
2019-03-08 19:25:27, INFO: TRAIN in episode 613 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:25:30, INFO: TRAIN in episode 614 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.2846
2019-03-08 19:25:33, INFO: TRAIN in episode 615 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3212
2019-03-08 19:25:35, INFO: TRAIN in episode 616 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.2990
2019-03-08 19:25:38, INFO: TRAIN in episode 617 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3481
2019-03-08 19:25:41, INFO: TRAIN in episode 618 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:25:43, INFO: TRAIN in episode 619 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3451
2019-03-08 19:25:46, INFO: TRAIN in episode 620 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-08 19:25:50, INFO: TRAIN in episode 621 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2718
2019-03-08 19:25:52, INFO: TRAIN in episode 622 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:25:55, INFO: TRAIN in episode 623 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3454
2019-03-08 19:25:58, INFO: TRAIN in episode 624 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:26:00, INFO: TRAIN in episode 625 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:26:03, INFO: TRAIN in episode 626 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:26:05, INFO: TRAIN in episode 627 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3181
2019-03-08 19:26:08, INFO: TRAIN in episode 628 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3978
2019-03-08 19:26:12, INFO: TRAIN in episode 629 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1953
2019-03-08 19:26:14, INFO: TRAIN in episode 630 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:26:18, INFO: TRAIN in episode 631 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3121
2019-03-08 19:26:20, INFO: TRAIN in episode 632 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:26:23, INFO: TRAIN in episode 633 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:26:26, INFO: TRAIN in episode 634 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:26:28, INFO: TRAIN in episode 635 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3753
2019-03-08 19:26:31, INFO: TRAIN in episode 636 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:26:33, INFO: TRAIN in episode 637 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:26:37, INFO: TRAIN in episode 638 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:26:40, INFO: TRAIN in episode 639 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:26:44, INFO: TRAIN in episode 640 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2431
2019-03-08 19:26:47, INFO: TRAIN in episode 641 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:26:51, INFO: TRAIN in episode 642 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:26:54, INFO: TRAIN in episode 643 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3291
2019-03-08 19:26:56, INFO: TRAIN in episode 644 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:26:59, INFO: TRAIN in episode 645 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:27:02, INFO: TRAIN in episode 646 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.2953
2019-03-08 19:27:05, INFO: TRAIN in episode 647 has success rate: 1.00, collision rate: 0.00, nav time: 14.00, total reward: 0.2347
2019-03-08 19:27:08, INFO: TRAIN in episode 648 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:27:11, INFO: TRAIN in episode 649 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:27:13, INFO: TRAIN in episode 650 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1318
2019-03-08 19:27:15, INFO: TRAIN in episode 651 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:27:18, INFO: TRAIN in episode 652 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:27:21, INFO: TRAIN in episode 653 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:27:24, INFO: TRAIN in episode 654 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-08 19:27:27, INFO: TRAIN in episode 655 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:27:30, INFO: TRAIN in episode 656 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:27:33, INFO: TRAIN in episode 657 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:27:36, INFO: TRAIN in episode 658 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:27:39, INFO: TRAIN in episode 659 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3376
2019-03-08 19:27:42, INFO: TRAIN in episode 660 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:27:44, INFO: TRAIN in episode 661 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3268
2019-03-08 19:27:47, INFO: TRAIN in episode 662 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3461
2019-03-08 19:27:50, INFO: TRAIN in episode 663 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:27:52, INFO: TRAIN in episode 664 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:27:55, INFO: TRAIN in episode 665 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-08 19:27:58, INFO: TRAIN in episode 666 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3109
2019-03-08 19:28:02, INFO: TRAIN in episode 667 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:28:04, INFO: TRAIN in episode 668 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3069
2019-03-08 19:28:07, INFO: TRAIN in episode 669 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:28:09, INFO: TRAIN in episode 670 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:28:12, INFO: TRAIN in episode 671 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:28:15, INFO: TRAIN in episode 672 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3674
2019-03-08 19:28:17, INFO: TRAIN in episode 673 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:28:20, INFO: TRAIN in episode 674 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3470
2019-03-08 19:28:24, INFO: TRAIN in episode 675 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3413
2019-03-08 19:28:27, INFO: TRAIN in episode 676 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:28:30, INFO: TRAIN in episode 677 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:28:33, INFO: TRAIN in episode 678 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:28:35, INFO: TRAIN in episode 679 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:28:38, INFO: TRAIN in episode 680 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2748
2019-03-08 19:28:41, INFO: TRAIN in episode 681 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3136
2019-03-08 19:28:43, INFO: TRAIN in episode 682 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3468
2019-03-08 19:28:46, INFO: TRAIN in episode 683 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:28:50, INFO: TRAIN in episode 684 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:28:53, INFO: TRAIN in episode 685 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3303
2019-03-08 19:28:56, INFO: TRAIN in episode 686 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:28:59, INFO: TRAIN in episode 687 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:29:02, INFO: TRAIN in episode 688 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:29:05, INFO: TRAIN in episode 689 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:29:08, INFO: TRAIN in episode 690 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2640
2019-03-08 19:29:10, INFO: TRAIN in episode 691 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:29:13, INFO: TRAIN in episode 692 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:29:16, INFO: TRAIN in episode 693 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:29:19, INFO: TRAIN in episode 694 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3962
2019-03-08 19:29:23, INFO: TRAIN in episode 695 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:29:26, INFO: TRAIN in episode 696 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:29:28, INFO: TRAIN in episode 697 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2481
2019-03-08 19:29:31, INFO: TRAIN in episode 698 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:29:34, INFO: TRAIN in episode 699 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-08 19:29:36, INFO: TRAIN in episode 700 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:29:38, INFO: TRAIN in episode 701 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1360
2019-03-08 19:29:41, INFO: TRAIN in episode 702 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:29:43, INFO: TRAIN in episode 703 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:29:46, INFO: TRAIN in episode 704 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3251
2019-03-08 19:29:49, INFO: TRAIN in episode 705 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3149
2019-03-08 19:29:51, INFO: TRAIN in episode 706 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:29:54, INFO: TRAIN in episode 707 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3205
2019-03-08 19:29:57, INFO: TRAIN in episode 708 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2774
2019-03-08 19:30:01, INFO: TRAIN in episode 709 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:30:04, INFO: TRAIN in episode 710 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:30:07, INFO: TRAIN in episode 711 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3236
2019-03-08 19:30:11, INFO: TRAIN in episode 712 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:30:14, INFO: TRAIN in episode 713 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:30:17, INFO: TRAIN in episode 714 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:30:20, INFO: TRAIN in episode 715 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:30:22, INFO: TRAIN in episode 716 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:30:25, INFO: TRAIN in episode 717 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2981
2019-03-08 19:30:29, INFO: TRAIN in episode 718 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2592
2019-03-08 19:30:31, INFO: TRAIN in episode 719 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3330
2019-03-08 19:30:34, INFO: TRAIN in episode 720 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2900
2019-03-08 19:30:37, INFO: TRAIN in episode 721 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:30:39, INFO: TRAIN in episode 722 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3199
